vertex,position_changed,normal_changed,source_x,source_y,source_z,result_x,result_y,result_z,displacement_source_units,normal_angle_degrees,head_jaw_weight,upper_jaw_weight,lower_jaw_weight
584,True,True,-10.792567253112793,70.80802154541016,-21.391511917114258,-12.743026733398438,70.83390808105469,-21.334835052490234,1.9514544739622885,3.36443867861338,1.0,0.0,0.0
585,True,True,-10.591245651245117,70.67871856689453,-21.348758697509766,-12.425948143005371,70.67957305908203,-21.279647827148438,1.836003887749229,1.8325018546200496,1.0,0.0,0.0
586,True,True,-10.541465759277344,71.1496810913086,-21.291179656982422,-12.362975120544434,71.31659698486328,-21.20332908630371,1.831249571050701,2.193852772937223,1.0,0.0,0.0
587,True,True,-10.855408668518066,71.08934020996094,-21.43419075012207,-12.844754219055176,71.22330474853516,-21.389461517333984,1.994352757488757,3.972603805574217,1.0,0.0,0.0
588,True,True,-10.20279312133789,71.16378021240234,-21.26902961730957,-11.823921203613281,71.33609008789062,-21.17433738708496,1.6330075231907486,0.38699078657630964,1.0,0.0,0.0
589,True,True,-10.312734603881836,70.82128143310547,-21.295225143432617,-11.995121955871582,70.85542297363281,-21.20939064025879,1.6849214844792466,0.5107262222038045,1.0,0.0,0.0
590,True,True,-10.261124610900879,70.76290893554688,-21.315860748291016,-11.908941268920898,70.78518676757812,-21.236358642578125,1.6498838216859582,1.1438022750042178,1.0,0.0,0.0
613,True,True,-15.973795890808105,54.72602081298828,-23.897014617919922,-16.350921630859375,64.75181579589844,-23.981101989746094,10.033237740094487,6.611916792758758,1.0,1.0,0.0
614,True,True,-16.06279182434082,55.23900604248047,-23.94794464111328,-16.535415649414062,64.86307525634766,-24.021772384643555,9.635949981659714,17.521490917320932,1.0,1.0,0.0
615,True,True,-15.922869682312012,54.52595520019531,-23.92181396484375,-16.1968936920166,64.70928955078125,-24.000940322875977,10.187327845625346,18.908579963238285,1.0,1.0,0.0
918,True,True,-13.945809364318848,63.418121337890625,-23.23019790649414,-7.0522284507751465,65.92453002929688,-24.280466079711914,7.409899160960626,34.26969443829374,1.0,0.0,1.0
919,True,True,-14.15142822265625,63.66773986816406,-22.58870506286621,-7.094162464141846,65.94109344482422,-24.27366065979004,7.603434213197241,49.25329517709841,1.0,0.0,1.0
920,True,True,-13.026769638061523,63.88752746582031,-22.374263763427734,-7.02732515335083,65.97737884521484,-24.27522087097168,6.63132346050203,48.37918334407094,1.0,0.0,1.0
921,True,True,-11.825216293334961,63.34757995605469,-23.451200485229492,-6.810367584228516,65.97105407714844,-24.28389549255371,5.720551111081684,64.57039501089821,1.0,0.0,1.0
922,True,True,-14.825980186462402,63.36412048339844,-23.653480529785156,-15.157696723937988,70.61837768554688,-24.07650375366211,7.27414820196128,54.00820228584416,1.0,1.0,0.0
923,True,True,-13.938680648803711,65.72608947753906,-23.840429306030273,-15.079740524291992,70.85697937011719,-24.096372604370117,5.262466693592917,30.400292375137006,1.0,1.0,0.0
924,True,True,-14.291946411132812,64.2318115234375,-23.343488693237305,-15.089472770690918,70.77124786376953,-24.083036422729492,6.629268948205544,31.26775205387362,1.0,1.0,0.0
925,True,True,-14.456113815307617,63.87760925292969,-23.130468368530273,-16.19307518005371,66.90433502197266,-23.199953079223633,3.4904056767988307,6.145475417172214,1.0,1.0,0.0
926,True,True,-14.560157775878906,62.60760498046875,-23.168909072875977,-16.192337036132812,66.51345825195312,-23.262693405151367,4.2342052875301786,11.122796103804319,1.0,1.0,0.0
927,True,True,-12.232542037963867,65.80368041992188,-22.121252059936523,-14.223282814025879,67.58749389648438,-22.522441864013672,2.7029599729809974,5.518342962410899,1.0,0.5,0.3181818
928,True,True,-9.241949081420898,65.621826171875,-23.509958267211914,-6.994677543640137,66.0239486694336,-24.295927047729492,2.414472777131803,107.23352201470776,1.0,0.0,0.0
929,True,True,-11.226518630981445,66.88247680664062,-23.688175201416016,-14.855955123901367,70.84629821777344,-24.094297409057617,5.3897703738687675,26.63616520447878,1.0,0.0,0.0
930,True,True,-10.2941255569458,66.91890716552734,-23.580490112304688,-14.794102668762207,70.8514404296875,-24.092811584472656,5.99809012698559,32.348820356764335,1.0,0.0,0.0
931,True,True,-11.660141944885254,65.69225311279297,-22.13987159729004,-14.882189750671387,70.84990692138672,-24.07423210144043,6.381593486903549,11.284556326889891,1.0,0.5,0.3181818
932,True,True,-11.427310943603516,65.76834106445312,-22.006580352783203,-7.078405380249023,66.03836822509766,-24.286203384399414,4.917578208095575,102.20903544328819,1.0,0.5,0.3181818
933,True,True,-11.58668327331543,65.84620666503906,-21.963899612426758,-6.615707874298096,65.93827819824219,-23.890884399414062,5.33219879169395,126.98332029347577,1.0,0.5,0.3181818
934,True,True,-9.916171073913574,66.93655395507812,-23.471975326538086,-7.029353618621826,66.0375747680664,-24.295623779296875,3.1337318603526567,77.35429217370421,1.0,0.0,0.0
935,True,True,-9.711413383483887,66.6820068359375,-23.496400833129883,-7.01983642578125,66.03424072265625,-24.29579734802246,2.88153123265629,35.85488947969433,1.0,0.0,0.0
936,True,True,-13.100520133972168,63.94903564453125,-22.2617130279541,-7.040898323059082,65.97978210449219,-24.275083541870117,6.700493153659953,54.34973743658514,1.0,0.0,1.0
937,True,True,-14.241490364074707,63.68860626220703,-22.60263442993164,-7.103585720062256,65.94104766845703,-24.274320602416992,7.669270477358503,25.725369552439606,1.0,0.0,1.0
938,True,True,-10.01005744934082,64.41461181640625,-23.47581672668457,-6.944660186767578,66.044921875,-24.294071197509766,3.5670872772570204,55.08048594494099,1.0,0.0,1.0
939,True,True,-11.333704948425293,65.69515991210938,-22.140405654907227,-7.072846412658691,66.03829193115234,-24.287080764770508,4.783395140652102,48.078419681321904,1.0,0.5,0.5
940,True,True,-9.613747596740723,66.47694396972656,-23.49823760986328,-7.014514923095703,66.03186798095703,-24.295820236206055,2.755039232636597,124.8754230751498,1.0,0.0,0.0
941,True,True,-14.446279525756836,63.03245544433594,-23.178255081176758,-15.083157539367676,70.53947448730469,-24.04789161682129,7.584010563009795,27.315857246345576,1.0,1.0,0.0
942,True,True,-14.560157775878906,62.60760498046875,-23.168909072875977,-15.09885025024414,70.17098236083984,-23.68082046508789,7.599797382386138,77.706193498331,1.0,1.0,0.0
943,True,True,-15.195818901062012,61.32881164550781,-23.38957977294922,-15.282150268554688,70.04622650146484,-23.771665573120117,8.726211344825757,29.255015121333322,1.0,1.0,0.0
944,True,True,-15.16854190826416,61.48235321044922,-23.389284133911133,-15.273909568786621,70.15740966796875,-24.028886795043945,8.699241257096132,13.35605295759792,1.0,1.0,0.0
945,True,True,-10.078289031982422,66.9295425415039,-23.546844482421875,-14.779756546020508,70.85218811035156,-24.092344284057617,6.14723637726257,78.76610489910311,1.0,0.0,0.0
946,True,True,-9.916171073913574,66.93655395507812,-23.471975326538086,-14.768939971923828,70.85257720947266,-24.091323852539062,6.266434129799337,10.703597530918158,1.0,0.0,0.0
947,True,True,-11.58668327331543,65.84620666503906,-21.963899612426758,-13.941648483276367,70.65398406982422,-23.281843185424805,5.513398223935571,3.9428964513582128,1.0,0.5,0.3181818
948,True,True,-12.232542037963867,65.80368041992188,-22.121252059936523,-14.31122875213623,70.60059356689453,-23.384719848632812,5.37844448222243,90.54007840645227,1.0,0.5,0.3181818
949,True,True,-10.203963279724121,70.7068099975586,-21.348148345947266,-11.812816619873047,70.71798706054688,-21.278453826904297,1.610400982001076,2.1933242985240837,1.0,0.0,0.0
950,True,True,-10.060532569885254,71.1751480102539,-21.32777976989746,-11.591264724731445,71.3520736694336,-21.250579833984375,1.5428556150402462,1.1071754027132106,1.0,0.0,0.0
951,True,True,-10.13397216796875,71.16840362548828,-21.292625427246094,-11.711830139160156,71.34252166748047,-21.204952239990234,1.5898551687380378,4.132334211744805,1.0,0.0,0.0
952,True,True,-11.475666046142578,69.90038299560547,-21.638338088989258,-13.535709381103516,69.74456024169922,-21.658077239990234,2.066022484542254,10.20709110612183,1.0,0.0,0.0
953,True,True,-11.354850769042969,70.06311798095703,-21.577938079833984,-13.4443998336792,69.92792510986328,-21.581579208374023,2.0939211216599736,2.5577420106372837,1.0,0.0,0.0
954,True,True,-11.46568775177002,70.99559783935547,-21.772897720336914,-13.727651596069336,71.07804107666016,-21.829925537109375,2.2641840676456613,7.263653811381567,1.0,0.0,0.0
955,True,True,-15.662875175476074,59.2303466796875,-23.816736221313477,-15.335702896118164,69.94244384765625,-24.063636779785156,10.719935975655732,17.49910093117841,1.0,1.0,0.0
956,True,True,-15.908217430114746,56.10291290283203,-23.92776107788086,-15.261581420898438,69.67251586914062,-24.073896408081055,13.585787364978112,38.50610571580689,1.0,1.0,0.0
957,True,True,-16.02376365661621,56.50926208496094,-23.875940322875977,-16.780853271484375,65.14496612548828,-23.960979461669922,8.66924452392758,11.914021500193659,1.0,1.0,0.0
958,True,True,-15.834689140319824,56.31140899658203,-23.904081344604492,-16.56898307800293,65.10111236572266,-23.984420776367188,8.82068746349717,2.3658628699531894,1.0,1.0,0.0
959,True,True,-15.515572547912598,59.631744384765625,-23.76390266418457,-16.703445434570312,65.83941650390625,-23.84337615966797,6.320803047880605,15.22602365651861,1.0,1.0,0.0
960,True,True,-15.920395851135254,59.62822723388672,-23.74652671813965,-17.08749771118164,65.83863067626953,-23.828535079956055,6.319648964957771,18.85434954673436,1.0,1.0,0.0
961,True,True,-15.515572547912598,59.631744384765625,-23.76390266418457,-15.30329418182373,69.9013671875,-23.91309356689453,10.27289990901316,67.64799600988091,1.0,1.0,0.0
962,True,True,-15.9927339553833,54.51769256591797,-23.946195602416992,-15.158828735351562,69.53990173339844,-24.07539939880371,15.045891791732757,15.848969851836088,1.0,1.0,0.0
963,True,True,-15.95798110961914,52.689918518066406,-23.986492156982422,-15.121302604675293,69.29912567138672,-23.996816635131836,16.630270586415328,18.585827848845227,1.0,1.0,0.0
964,True,True,-15.922869682312012,54.52595520019531,-23.92181396484375,-15.10067367553711,69.4493179321289,-23.976119995117188,14.94609349118843,72.9673783940765,1.0,1.0,0.0
965,True,True,-15.956828117370605,52.79381561279297,-23.960981369018555,-15.118742942810059,69.30723571777344,-23.9886531829834,16.53469673301205,24.94582173273912,1.0,1.0,0.0
966,True,True,-16.248889923095703,53.514801025390625,-24.043651580810547,-16.512575149536133,64.49846649169922,-24.098411560058594,10.986966625495418,61.47425626305801,1.0,1.0,0.0
967,True,True,-15.947541236877441,52.514801025390625,-24.03472900390625,-16.208328247070312,64.34593200683594,-24.164501190185547,11.834716345782528,39.17999036006664,1.0,1.0,0.0
968,True,True,-15.95798110961914,52.689918518066406,-23.986492156982422,-16.24846649169922,64.33381652832031,-24.052682876586914,11.647708952483267,25.416598039379426,1.0,1.0,0.0
1072,True,True,-16.22036361694336,56.415565490722656,-23.954004287719727,-16.952627182006836,65.12420654296875,-24.024316787719727,8.739655757136072,16.729698931116005,1.0,1.0,0.0
1073,True,True,-16.657699584960938,56.30641174316406,-24.08392906188965,-17.350000381469727,65.0999984741211,-24.129323959350586,8.820913143457755,44.54148045434278,1.0,1.0,0.0
1074,True,True,-16.447742462158203,54.717498779296875,-24.06070899963379,-16.80000114440918,64.75,-24.112056732177734,10.038814845999914,45.03693160340506,1.0,1.0,0.0
1075,True,True,-4.437753200531006,68.42253875732422,-19.835796356201172,-4.578230857849121,68.43865966796875,-19.836952209472656,0.1414043562355134,0.16922483372392105,0.9,0.0,0.0
1076,True,True,-1.8430980443954468,65.98808288574219,-18.872690200805664,-1.842391014099121,65.99004364013672,-18.87282943725586,0.0020889797568810916,0.05720754841327205,0.50000006,0.0,0.0
1077,True,True,-0.5543941259384155,67.08622741699219,-19.973758697509766,-0.5543249249458313,67.08637237548828,-19.97376823425293,0.00016091206429159213,0.34268827415890835,0.45000005,0.0,0.0
1078,True,True,-2.9300360679626465,69.5700912475586,-20.675256729125977,-2.942382574081421,69.5711669921875,-20.675312042236328,0.012393405479840134,1.512319447878434,0.75,0.0,0.0
1080,True,True,-7.677292346954346,71.0953598022461,-20.93741798400879,-8.713347434997559,71.17768859863281,-20.931259155273438,1.0393392647957196,1.6213114274766314,0.9,0.0,0.0
1081,True,True,-4.997315406799316,72.22684478759766,-21.13731575012207,-5.274784088134766,72.29507446289062,-21.1373348236084,0.2857344187815232,2.0555865940709124,0.75,0.0,0.0
1082,True,True,-10.589807510375977,69.75920104980469,-21.53357696533203,-12.2846097946167,69.58361053466797,-21.527305603027344,1.70388560110669,5.4256580583433776,1.0,0.0,0.0
1083,True,True,-10.589046478271484,68.90711975097656,-21.67786979675293,-12.052526473999023,68.75391387939453,-21.70627212524414,1.471751483520778,11.112427856465775,1.0,0.0,0.0
1084,True,True,-16.248889923095703,53.514801025390625,-24.043651580810547,-16.512575149536133,64.49846649169922,-24.098411560058594,10.986966625495418,33.1354015409246,1.0,1.0,0.0
1085,True,True,-15.95798110961914,52.689918518066406,-23.986492156982422,-16.24846649169922,64.33381652832031,-24.052682876586914,11.647708952483267,4.63953483282735,1.0,1.0,0.0
1092,True,True,-16.89098358154297,66.64768981933594,-24.192962646484375,-18.657480239868164,68.0,-24.19675064086914,2.2246949493139976,6.73694628801973,1.0,1.0,0.0
1093,True,True,-16.943540573120117,62.903587341308594,-24.175085067749023,-18.48000144958496,66.5999984741211,-24.18589210510254,4.003034359051102,21.68770610964916,1.0,1.0,0.0
1097,True,True,-17.783653259277344,72.31732940673828,-24.101959228515625,-17.51624870300293,72.24130249023438,-24.1044979095459,0.278013909095897,8.58624882879393,1.0,0.0,0.0
1098,True,True,-18.173229217529297,71.74449157714844,-24.10352325439453,-17.781309127807617,71.62596130371094,-24.108518600463867,0.40948227792051073,9.827340910871579,1.0,0.0,0.0
1099,True,True,-16.23177146911621,70.25457000732422,-22.298906326293945,-16.545536041259766,70.49525451660156,-22.333538055419922,0.3969591873237836,9.765357089440682,1.0,0.0,0.0
1100,True,True,-15.5081148147583,70.79559326171875,-22.387130737304688,-15.986526489257812,70.94596099853516,-22.409639358520508,0.5019908610739363,7.48085359937485,1.0,0.0,0.0
1101,True,True,-4.20935583114624,75.66226196289062,-24.545513153076172,-6.418858528137207,75.68622589111328,-24.545513153076172,2.209632647719122,6.075718918410602,1.0,0.0,0.0
1102,True,True,-14.78095817565918,69.03434753417969,-22.172283172607422,-15.56478500366211,69.1233901977539,-22.19768714904785,0.7892771720077248,3.7664599520028643,1.0,0.0,0.0
1103,True,True,-14.130064010620117,69.62406158447266,-22.002220153808594,-15.06960391998291,69.63809204101562,-22.017419815063477,0.9397675907896125,6.682746368621919,1.0,0.0,0.0
1104,True,True,-15.195818901062012,61.32881164550781,-23.38957977294922,-16.650585174560547,66.2015609741211,-23.48980712890625,5.086263506041752,18.00893095530123,1.0,1.0,0.0
1105,True,True,-15.46239948272705,61.637542724609375,-23.47724151611328,-16.94435691833496,66.2703628540039,-23.562524795532227,4.864822034774261,14.797916697489544,1.0,1.0,0.0
1113,True,True,-10.387709617614746,72.56404876708984,-21.689332962036133,-11.954798698425293,73.74569702148438,-21.71318817138672,1.9628117218221537,3.1050674296831438,1.0,0.0,0.0
1114,True,True,-11.21268367767334,71.95801544189453,-21.757822036743164,-13.2891263961792,72.79727172851562,-21.80695343017578,2.240173960140074,2.9134487629232937,1.0,0.0,0.0
1115,True,True,-11.13992977142334,71.87194061279297,-21.676408767700195,-13.204737663269043,72.6302490234375,-21.70263671875,2.199807078199996,2.300563831019825,1.0,0.0,0.0
1116,True,True,-10.416125297546387,72.39128875732422,-21.603042602539062,-12.02871036529541,73.48941802978516,-21.606571197509766,1.9509820477762418,3.331694422023212,1.0,0.0,0.0
1119,True,True,-6.525197982788086,67.58861541748047,-19.86176872253418,-6.931884288787842,67.70030212402344,-19.875505447387695,0.42196726118958977,1.6047355575706452,1.0,0.0,0.0
1120,True,True,-3.1245052814483643,65.02733612060547,-18.680866241455078,-3.1205244064331055,65.0414810180664,-18.681814193725586,0.014724948338609161,0.6206281318909422,0.50000006,0.0,0.0
1121,True,True,-14.156973838806152,74.37552642822266,-23.77427101135254,-14.889707565307617,74.64549255371094,-23.774272918701172,0.7808843850836793,5.674140083498231,1.0,0.0,0.0
1128,True,True,-11.545572280883789,66.98967742919922,-21.665348052978516,-12.980569839477539,68.21837615966797,-21.91379165649414,1.9054245688437446,13.038090691745431,1.0,0.0,0.0
1129,True,True,-11.466303825378418,66.44995880126953,-21.853103637695312,-13.027756690979004,68.02239990234375,-22.072677612304688,2.2268629949248204,53.67964712699556,1.0,0.5,0.5
1130,True,True,-1.415194034576416,70.67770385742188,-22.40020751953125,-1.4151794910430908,70.6777114868164,-22.400209426879883,1.6533602187715348e-05,0.8632230035116223,0.59999996,0.0,0.0
1131,True,True,-2.448183298110962,73.09040832519531,-22.47123908996582,-2.4514496326446533,73.0997085571289,-22.47123908996582,0.009857142349820358,6.9792210467175195,0.75,0.0,0.0
1136,True,True,-1.6504111289978027,73.19759368896484,-24.530651092529297,-1.6615567207336426,73.20195770263672,-24.530651092529297,0.011969495831919294,8.668502750655056,0.75,0.0,0.0
1137,True,True,-0.7013475894927979,71.03577423095703,-24.519432067871094,-0.7013440132141113,71.03582000732422,-24.519432067871094,4.591585305892191e-05,0.08756822456968445,0.59999996,0.0,0.0
1138,True,True,-7.829420566558838,66.66963195800781,-20.108535766601562,-8.4196138381958,67.34479522705078,-20.370651245117188,0.9342794345525354,3.8510598872280792,1.0,0.0,0.0
1139,True,True,-7.195506572723389,63.644927978515625,-19.936904907226562,-7.809045314788818,65.10774230957031,-20.257434844970703,1.6183309291194015,5.316100445308794,0.49586776,0.0,0.0
1141,True,True,0.3647790551185608,68.24909210205078,-22.067256927490234,0.3647872805595398,68.24910736083984,-22.067256927490234,1.7334604782138713e-05,0.04372096458501215,0.45000005,0.0,0.0
1142,True,True,-10.290451049804688,61.254791259765625,-22.422119140625,-10.25540542602539,63.80363082885742,-22.685335159301758,2.562634194964662,21.305683241611234,0.49586776,0.0,0.0
1143,True,True,-10.640787124633789,61.13269805908203,-24.154172897338867,-10.611444473266602,64.5162124633789,-24.180408477783203,3.3837433444271365,20.566196957533272,0.49586776,0.0,0.0
1149,True,True,-11.608804702758789,61.46117401123047,-24.145353317260742,-11.800477981567383,66.92548370361328,-24.15567970275879,5.467680101680734,2.449700937156167,1.0,0.0,1.0
1150,True,True,-11.086834907531738,61.79314422607422,-24.14594078063965,-11.179333686828613,67.10057830810547,-24.156230926513672,5.3082500361588485,37.117098791846786,1.0,0.0,1.0
1151,True,True,-11.038141250610352,62.15947723388672,-22.77297592163086,-11.12138843536377,67.15259552001953,-22.865644454956055,4.994671938190924,41.155431407722084,1.0,0.0,1.0
1152,True,True,-15.344461441040039,68.77534484863281,-22.29043197631836,-15.861430168151855,69.12387084960938,-22.32252311706543,0.6243051172966427,5.667640788801684,1.0,0.5,0.0
1153,True,True,-16.518293380737305,70.00477600097656,-22.414291381835938,-16.63212013244629,70.25091552734375,-22.443092346191406,0.27270990336378903,9.285362469978896,1.0,0.5,0.0
1154,True,True,-13.33830451965332,67.50411224365234,-22.19202995300293,-14.75869369506836,68.36155700683594,-22.390777587890625,1.6709929844019802,7.808736334800136,1.0,0.5,0.0
1155,True,True,-13.193608283996582,67.98108673095703,-22.195161819458008,-14.545738220214844,68.62983703613281,-22.266679763793945,1.5014150456303907,16.95678893321672,1.0,0.0,0.0
1156,True,True,-11.58668327331543,65.84620666503906,-21.963899612426758,-13.299330711364746,67.72096252441406,-22.26525115966797,2.5570849681507366,36.21258246481884,1.0,0.5,0.3181818
1159,True,True,-11.0799560546875,63.75115966796875,-21.62899398803711,-11.171147346496582,67.2981948852539,-21.790302276611328,3.5518720484169624,45.053106228017576,1.0,0.0,1.0
1163,True,True,-15.834689140319824,56.31140899658203,-23.904081344604492,-15.24950885772705,69.60604095458984,-23.969511032104492,13.307665306357247,74.53394717870175,1.0,1.0,0.0
1168,True,True,-16.290075302124023,59.486358642578125,-23.85218620300293,-17.417377471923828,65.80682373046875,-23.920339584350586,6.4205711578230105,17.029369235302344,1.0,1.0,0.0
1169,True,True,-12.791213989257812,68.24884033203125,-22.012378692626953,-14.186448097229004,68.76193237304688,-22.100839614868164,1.4892169060830298,12.631152903437599,1.0,0.0,0.0
1170,True,True,-14.572430610656738,71.31722259521484,-22.291057586669922,-15.306151390075684,71.5109634399414,-22.30327606201172,0.7589670534392021,13.394427094474485,1.0,0.0,0.0
1171,True,True,-17.191768646240234,72.6370620727539,-24.09939956665039,-17.08399772644043,72.84503173828125,-24.10056495666504,0.23423772340922674,20.527471449296105,1.0,0.0,0.0
1172,True,True,-8.58559513092041,65.62488555908203,-20.44921112060547,-9.525903701782227,67.17333984375,-20.883041381835938,1.8628203283468,8.468270110575874,1.0,0.0,0.0
1177,True,True,-10.838882446289062,61.55210876464844,-24.149572372436523,-10.897720336914062,66.17842864990234,-24.17235565185547,4.626750118159613,21.325718358103664,0.75,0.0,0.25
1178,True,True,-10.780729293823242,61.88273620605469,-22.643470764160156,-10.801519393920898,66.07637786865234,-22.82743263244629,4.197726121547263,20.094715887553146,0.75,0.0,0.25
1179,True,True,-12.572844505310059,61.26161193847656,-24.146575927734375,-12.947685241699219,66.757568359375,-24.156827926635742,5.50873376208662,21.126924730317274,1.0,0.0,1.0
1180,True,True,-18.657480239868164,69.88919067382812,-24.127735137939453,-18.525436401367188,70.27186584472656,-24.13200569152832,0.4048383619868252,28.906642445963872,1.0,0.75,0.0
1181,True,True,-16.31239128112793,68.03544616699219,-23.259061813354492,-17.19401741027832,68.71223449707031,-23.283098220825195,1.111703568499596,12.487390930124752,1.0,0.75,0.0
1184,True,True,-14.724616050720215,66.29310607910156,-23.156911849975586,-16.20534896850586,67.53499603271484,-23.185970306396484,1.9327972021371387,7.776395176088512,1.0,0.75,0.0
1185,True,True,-14.13544750213623,65.0187759399414,-23.145750045776367,-15.768494606018066,67.25528717041016,-23.128948211669922,2.7693153719175854,3.3663390005593077,1.0,0.75,0.1590909
1193,True,True,-10.421248435974121,72.26477813720703,-21.598257064819336,-12.058646202087402,73.28250122070312,-21.600698471069336,1.927910184530918,3.6169087774803637,1.0,0.0,0.0
1194,True,True,-11.067378044128418,71.81110382080078,-21.676359176635742,-13.11022663116455,72.5105209350586,-21.70287322998047,2.159425304171695,1.6519316305845038,1.0,0.0,0.0
1195,True,True,-10.843180656433105,71.59034729003906,-21.56988525390625,-12.802488327026367,72.08309936523438,-21.564769744873047,2.020326044005657,3.359305249925297,1.0,0.0,0.0
1196,True,True,-10.453490257263184,71.82027435302734,-21.476707458496094,-12.17707347869873,72.4875717163086,-21.443246841430664,1.8485520022846653,5.26456615454993,1.0,0.0,0.0
1197,True,True,-5.268795490264893,64.03471374511719,-19.031002044677734,-5.240156650543213,64.18250274658203,-19.03997039794922,0.15080518378020627,1.686213002176331,0.49586776,0.0,0.0
1198,True,True,-18.613550186157227,71.10030364990234,-24.107046127319336,-18.153915405273438,71.28035736083984,-24.11020278930664,0.4936531526642524,17.422076610835706,1.0,0.5,0.0
1199,True,True,-16.32320213317871,73.18009185791016,-24.095985412597656,-16.466276168823242,73.80842590332031,-24.09602165222168,0.6444174529064334,16.398032041168598,1.0,0.0,0.0
1200,True,True,-10.872588157653809,70.70491790771484,-21.45987892150879,-12.857787132263184,70.70756530761719,-21.424068450927734,1.9855237010218723,3.8970077224174484,1.0,0.0,0.0
1201,True,True,-10.961423873901367,70.58446502685547,-21.540071487426758,-12.981269836425781,70.55938720703125,-21.528764724731445,2.0200332799872287,2.333129558668757,1.0,0.0,0.0
1202,True,True,-10.595711708068848,70.47777557373047,-21.44523811340332,-12.414450645446777,70.43505859375,-21.40581512451172,1.8196676165625414,2.7421692423445942,1.0,0.0,0.0
1203,True,True,-10.596747398376465,70.57694244384766,-21.39108657836914,-12.426044464111328,70.55581665039062,-21.335046768188477,1.8302771686770436,2.954102736812568,1.0,0.0,0.0
1206,True,True,-10.631606101989746,70.4144058227539,-27.258222579956055,-12.46225643157959,70.38949584960938,-27.313440322875977,1.8316522964587563,3.9256265329197175,1.0,0.0,0.0
1207,True,True,-15.226995468139648,63.735198974609375,-24.319067001342773,-16.155616760253906,66.69466400146484,-24.301326751708984,3.1017874630292877,60.0997294505843,1.0,0.0,1.0
1208,True,True,-15.25253677368164,63.51560974121094,-24.306528091430664,-16.136518478393555,66.69987487792969,-24.30718421936035,3.3046888727521266,86.66861702519172,1.0,0.0,1.0
1209,True,True,-14.225363731384277,63.54749298095703,-22.614919662475586,-14.914182662963867,67.33063507080078,-22.817180633544922,3.8506551511226883,58.82686684978528,1.0,0.0,1.0
1210,True,True,-14.241490364074707,63.68860626220703,-22.60263442993164,-14.94020938873291,67.33444213867188,-22.8449649810791,3.7200875808987237,8.410020698019173,1.0,0.0,1.0
1211,True,True,-10.866647720336914,70.58316802978516,-27.188623428344727,-12.834774017333984,70.59140014648438,-27.223676681518555,1.9684556431971787,4.975967962493142,1.0,0.0,0.0
1212,True,True,-10.627449035644531,70.3300552368164,-27.204273223876953,-12.447722434997559,70.28665924072266,-27.24295425415039,1.8212014394273384,3.2581342937440234,1.0,0.0,0.0
1213,True,True,-10.935040473937988,70.5006332397461,-27.108427047729492,-12.93247127532959,70.48963928222656,-27.11911392211914,1.9974896452132254,2.835095910960929,1.0,0.0,0.0
1214,True,True,-10.633671760559082,69.84082794189453,-27.174560546875,-12.38676643371582,69.69383239746094,-27.199853897094727,1.7594284232952466,4.04584398600087,1.0,0.0,0.0
1215,True,True,-10.619560241699219,69.70954132080078,-27.117202758789062,-12.339795112609863,69.54216766357422,-27.124235153198242,1.728372473398452,5.704575002906207,1.0,0.0,0.0
1219,True,True,-9.779319763183594,72.11832427978516,-21.38408851623535,-11.083641052246094,72.92900848388672,-21.32970428466797,1.536691429183042,3.8069314189131522,1.0,0.0,0.0
1220,True,True,-9.660656929016113,71.1586685180664,-21.23682975769043,-10.923856735229492,71.3210220336914,-21.133174896240234,1.2778015279203474,1.1819760542508648,1.0,0.0,0.0
1221,True,True,-9.665827751159668,72.25045013427734,-21.434391021728516,-10.91601848602295,73.118408203125,-21.397052764892578,1.5224067223443578,4.511174113656338,1.0,0.0,0.0
1222,True,True,-10.602032661437988,69.91458892822266,-21.475727081298828,-12.336044311523438,69.75865936279297,-21.45112419128418,1.7411822805795567,3.4018681090738987,1.0,0.0,0.0
1225,True,True,-10.112342834472656,70.2186050415039,-27.333791732788086,-11.610685348510742,70.16009521484375,-27.4108943939209,1.50146545399604,3.5476291124696546,1.0,0.0,0.0
1226,True,True,-10.624432563781738,69.95533752441406,-27.15696907043457,-12.392508506774902,69.83006286621094,-27.17880630493164,1.7726429829465256,2.859839345419538,1.0,0.0,0.0
1227,True,True,-10.497642517089844,71.60645294189453,-21.37097930908203,-12.270405769348145,72.09720611572266,-21.30612564086914,1.8405798609298303,3.882239946247291,1.0,0.0,0.0
1228,True,True,-10.751419067382812,71.43907928466797,-21.421518325805664,-12.675481796264648,71.80541229248047,-21.372177124023438,1.9592477667407164,4.254827263051872,1.0,0.0,0.0
1229,True,True,-10.260733604431152,71.5125961303711,-21.310039520263672,-11.90202808380127,71.91800689697266,-21.226985931396484,1.6926616189631674,2.6440560431904223,1.0,0.0,0.0
1230,True,True,-10.927481651306152,71.07520294189453,-21.50016212463379,-12.952680587768555,71.20142364501953,-21.475248336791992,2.0292814233049197,4.0372212073853095,1.0,0.0,0.0
1231,True,True,-10.992988586425781,71.0627212524414,-21.5781192779541,-13.04994010925293,71.18212890625,-21.576597213745117,2.0604150241464594,1.9988742537550177,1.0,0.0,0.0
1241,True,True,-10.38723087310791,72.35230255126953,-26.96334457397461,-11.94253921508789,73.42648315429688,-26.939861297607422,1.8903437440903814,3.76468873128588,1.0,0.0,0.0
